幕后玩家,任鹏远,5.7,5.6,0,0,0,任鹏远,5.7,5.6,0,0,0,0,0,0,0,0,0,徐峥,6.4,7.4,7.1,4.5,0,王丽坤,4.5,5.7,0,0,0,王砚辉,6.7,8.1,9.0,0,0,剧情/犯罪/悬疑,中国大陆,汉语普通话,2018-04-15,114,126421,12094,5.7
我的冤家是条狗,曼迪·弗莱彻,6.4,4.8,0,0,0,凡妮莎·戴维斯,6.4,0,0,0,0,曼迪·弗莱彻,6.4,4.8,0,0,0,比蒂·埃德蒙森,6.4,4.8,0,0,0,艾德·斯克林,7.6,6.8,6.4,5.7,0,米兰卡·布鲁克斯,6.4,8.3,4.8,0,0,喜剧/家庭,英国,英语,2018-06-29,95,5976,6747,6.4
惊涛飓浪,巴塔萨·科马库,6.8,0,0,0,0,亚伦·坎德尔,6.8,7.5,0,0,0,乔丹·坎德尔,6.8,7.5,0,0,0,山姆·克拉弗林,6.8,6.4,6.3,0,0,谢琳·伍德蕾,6.8,8.9,7.6,5.8,5.9,杰弗瑞·托马斯,6.8,8.8,7.4,8.5,8.7,爱情/灾难,美国,英语,2018-06-01,96,10376,17529,6.8
野性,卡米尔·维达-那克,6.9,0,0,0,0,卡米尔·维达-那克,6.9,0,0,0,0,0,0,0,0,0,0,费利克斯·马利陶德,7.3,6.7,6.9,0,0,埃里克·伯纳德,6.9,6.3,0,0,0,尼古拉斯·迪布拉,6.9,0,0,0,0,剧情/情色/同性,法国,法语,2018-05-10,99,2134,4685,6.9
你给的仇恨,小乔治·提尔曼,7.8,7.0,9.5,7.6,7.2,奥黛丽·威尔斯,7.8,7.7,7.2,7.5,0,安吉·托马斯,7.8,0,0,0,0,阿曼德拉·斯坦伯格,7.8,5.3,6.6,0,0,雷吉娜·赫尔,8.9,7.8,6.0,5.7,0,罗素·霍恩斯比,6.8,7.3,7.8,9.2,8.0,剧情/犯罪,美国,英语,2018-09-07,133,5139,8343,7.8
小公女,全高云,7.9,6.0,6.6,6.3,0,全高云,7.9,6.0,6.6,6.3,0,0,0,0,0,0,0,李絮,7.4,7.9,8.5,6.4,6.6,安在洪,7.9,6.1,8.3,6.4,7.3,姜臻雅,7.9,6.7,0,0,0,剧情/爱情,韩国,韩语,2018-03-22,106,6349,12426,7.9
君主！先发制人,月川翔,6.9,5.8,6.6,6.7,6.2,吉田恵里香,7.6,5.8,6.5,0,0,0,0,0,0,0,0,竹内凉真,7.3,6.6,5.8,7.7,0,滨边美波,9.1,5.8,6.6,6.1,7.6,佐藤大树,5.8,5.0,5.6,0,0,喜剧/爱情,日本,日语,2018-08-01,104,1526,1276,5.8
家族之苦3,山田洋次,6.5,7.3,7.9,4.5,8.4,山田洋次,6.5,7.3,7.9,4.5,8.4,平松惠美子,8.3,7.9,4.5,8.4,0,桥爪功,8.6,8.3,0,0,0,吉行和子,6.9,7.9,6.1,6.9,6.7,西村雅彦,7.9,8.4,5.5,6.2,7.1,喜剧/家庭,日本,日语,2018-04-05,123,8590,8773,7.9
伸冤人2,安东尼·福奎阿,6.9,7.0,7.9,7.1,0,理查德·温克,6.9,5.8,5.9,7.5,4.4,迈克尔·斯隆,6.9,7.6,5.1,0,0,丹泽尔·华盛顿,6.9,6.8,7.0,7.5,8.6,佩德罗·帕斯卡,6.8,6.9,6.9,9.4,0,艾什顿·桑德斯,6.9,7.3,0,0,0,动作/犯罪/惊悚,美国,英语 / 法语 / 土耳其语 / 希伯来语,2018-07-20,121,17724,6641,6.9
肆式青春,李豪凌,7.4,5.5,8.4,7.3,0,永川成基,5.5,8.2,0,0,0,李豪凌,7.4,5.5,8.4,7.3,0,坂泰斗,5.5,0,0,0,0,寿美菜子,8.9,5.5,8.9,0,0,白石晴香,9.0,6.7,6.8,5.5,8.7,动画,日本 / 中国大陆,汉语普通话 / 日语 / 粤语 / 上海话,2018-08-04,74,14741,10546,5.5
龙虾刑警,李昕芸,4.9,6.4,5.2,8.9,4.9,范氿维,4.9,4.8,5.9,5.4,6.2,鹿迅,4.9,0,0,0,0,王千源,6.7,7.2,4.9,0,0,袁姗姗,4.9,4.1,6.6,0,0,刘桦,6.4,4.9,3.7,5.4,0,喜剧/动作/犯罪,中国大陆,汉语普通话,2018-06-22,93,38512,4558,4.9
猖獗,金成勋,5.7,6.9,6.9,0,0,黄肇允,8.2,5.7,5.3,7.5,6.9,元新渊,5.7,7.5,7.4,7.5,0,玄彬,7.8,5.7,6.9,7.3,6.9,赵宇镇,5.6,7.5,5.7,8.9,8.2,张东健,5.7,7.1,5.6,6.9,6.4,动作/恐怖,韩国,韩语,2018-10-25,121,5044,2752,5.7
超人王朝,刘山姆,6.9,7.4,7.3,6.8,0,詹姆斯·克里格,6.9,6.1,7.5,6.8,6.5,蒂姆·谢里丹,6.9,0,0,0,0,杰瑞·奥康奈尔,6.9,7.4,9.3,0,0,丽贝卡·罗梅恩,8.6,6.9,7.4,0,0,雷恩·威尔森,6.9,6.0,7.3,5.7,7.4,动作/科幻/动画,美国,英语,2019-01-10,87,2915,1608,6.9
协商,李钟奭,6.9,0,0,0,0,崔成贤,6.9,7.7,6.5,0,0,0,0,0,0,0,0,孙艺珍,6.9,7.7,8.2,7.4,6.5,玄彬,7.8,5.7,6.9,7.3,6.9,金相浩,8.5,6.9,6.0,6.4,0,动作/犯罪/悬疑,韩国,韩语,2018-09-19,114,11788,6702,6.9
游侠索罗：星球大战外传,朗·霍华德,6.9,0,0,0,0,乔恩·卡斯丹,6.9,6.7,6.4,6.7,6.3,劳伦斯·卡斯丹,6.9,7.1,7.9,6.4,0,阿尔登·埃伦瑞奇,6.9,6.1,5.5,6.4,0,艾米莉亚·克拉克,6.9,9.3,5.3,8.8,0,伍迪·哈里森,9.2,7.2,6.9,6.6,8.7,动作/科幻/冒险,美国,英语,2018-05-10,135,39962,10101,6.9
的士速递5,弗兰克·盖思堂彼得,5.4,6.4,0,0,0,弗兰克·盖思堂彼得,5.4,6.4,0,0,0,斯特凡纳·卡赞吉安,5.4,6.9,6.4,7.6,0,弗兰克·盖思堂彼得,5.4,6.4,0,0,0,马利克·班泽拉,5.4,7.3,0,0,0,伯纳尔·法西,5.4,6.8,7.1,6.9,6.5,喜剧/动作/犯罪,法国,法语 / 意大利语,2018-04-11,100,17576,12740,5.4
90年代中期,乔纳·希尔,7.2,7.8,8.3,7.2,0,乔纳·希尔,7.2,7.8,8.3,7.2,0,0,0,0,0,0,0,桑尼·苏尔季克,5.5,7.2,6.0,6.7,0,凯瑟琳·沃特斯顿,7.1,7.2,4.8,0,0,卢卡斯·赫奇斯,7.2,7.3,7.4,8.7,0,剧情/喜剧,美国,英语,2018-09-09,84,2559,5983,7.2
银湖之底,大卫·罗伯特·米切尔,6.5,6.4,6.9,0,0,大卫·罗伯特·米切尔,6.5,6.4,6.9,0,0,0,0,0,0,0,0,安德鲁·加菲尔德,6.5,7.5,9.4,9.3,7.6,狄波拉·盖夫娜,6.5,6.5,4.9,5.1,0,丽莉·克亚芙,5.8,6.5,7.3,6.7,0,剧情/喜剧/犯罪/惊悚,美国,英语,2018-05-15,139,4748,8663,6.5
高飞鸟,史蒂文·索德伯格,6.5,6.7,6.5,6.2,0,塔瑞尔·麦卡尼,6.5,7.3,0,0,0,0,0,0,0,0,0,安德烈·霍兰,6.5,7.7,3.6,7.6,7.3,莎姬·贝兹,6.5,7.3,9.4,0,0,比尔·杜克,6.5,5.5,0,0,0,剧情/运动,美国,英语,2019-02-08,90,379,765,6.5
挪威7·22爆炸枪击案,保罗·格林格拉斯,7.5,7.3,0,0,0,保罗·格林格拉斯,7.5,7.3,0,0,0,塞厄斯塔,7.5,7.8,0,0,0,安德斯·丹尼尔森·李,7.5,6.4,5.1,0,0,乔纳斯·斯特兰德·格利,7.5,0,0,0,0,乔恩·奥伊登,7.5,7.3,0,0,0,剧情/历史/犯罪,挪威 / 冰岛 / 美国,英语,2018-09-05,143,5596,9691,7.5
差等生乔曦,李克龙,4.4,4.5,3.5,0,0,李克龙,4.4,4.5,3.5,0,0,0,0,0,0,0,0,林昕宜,4.4,0,0,0,0,李立北,4.4,7.2,0,0,0,来喜,4.4,0,0,0,0,剧情/喜剧,中国大陆,汉语普通话,2019-01-20,104,699,4332,4.4
薄荷,皮埃尔·莫瑞尔,6.5,5.4,0,0,0,查德·圣·约翰,6.2,6.5,6.1,0,0,0,0,0,0,0,0,詹妮弗·加纳,6.1,6.5,8.3,6.4,0,小约翰·加拉赫,6.5,6.6,6.1,6.2,0,约翰·奥提兹,7.1,6.2,6.5,7.7,6.2,剧情/动作/惊悚,美国,英语,2018-09-07,102,5568,3545,6.5
汉娜格蕾丝的着魔,迪埃德里克·范·罗伊詹,5.3,0,0,0,0,布赖恩·西弗,5.3,0,0,0,0,0,0,0,0,0,0,薛·米契尔,5.3,8.2,7.2,6.2,0,格雷·达蒙,5.3,6.0,5.9,6.4,0,柯比·约翰逊,5.3,0,0,0,0,悬疑/惊悚/恐怖,美国,英语,2018-11-30,86,469,441,5.3
孤狼之血,白石和弥,7.4,7.8,6.8,0,0,池上纯哉,7.1,7.8,6.7,5.8,6.5,柚月裕子,7.8,0,0,0,0,役所广司,8.6,6.7,7.8,8.8,8.6,松坂桃李,7.6,7.8,5.7,6.2,5.2,真木阳子,6.2,5.5,6.4,7.8,7.1,剧情/犯罪,日本,日语,2018-05-12,126,6998,7646,7.8
22英里,彼得·博格,6.8,8.1,7.0,0,0,利·卡彭特,6.8,0,0,0,0,格雷厄姆·罗兰,8.1,6.8,0,0,0,马克·沃尔伯格,7.9,6.8,8.3,7.0,6.3,劳伦·科汉,7.9,6.8,6.6,6.7,0,伊科·乌艾斯,6.9,6.8,5.1,5.5,7.1,动作/犯罪/冒险,美国,英语 / 俄语 / 印度尼西亚语,2018-08-17,94,12467,5318,6.8
